"","picture.ID","naturalness","fascination","coherence","scope","being_away"
"347",7891,2.84615384615385,3.23076923076923,5.46153846153846,5,3.23076923076923
"348",7932,2.92307692307692,5.07692307692308,4.07692307692308,3.33333333333333,4.16666666666667
"349",7933,3.58333333333333,5.66666666666667,4.83333333333333,4,3.58333333333333
"350",7934,4.07692307692308,4.38461538461539,5.23076923076923,4.84615384615385,3.30769230769231
"351",8046,3.28571428571429,3.125,5.33333333333333,3.8,3.55555555555556
"352",8049,4.53846153846154,2.92307692307692,5.84615384615385,4.86666666666667,3.91666666666667
"353",8058,2,3.07692307692308,5.69230769230769,2.46153846153846,2
"354",8104,5.57142857142857,3.25,3.5,4.7,5
"355",8112,6.53846153846154,4.61538461538461,3.23076923076923,5.84615384615385,4.61538461538461
"356",8119,5.91666666666667,2.91666666666667,4.08333333333333,5.66666666666667,5.08333333333333
"357",8208,6.23076923076923,5.53846153846154,3,6.15384615384615,4.84615384615385
"358",8210,5.85714285714286,4.375,4.66666666666667,5.6,4.66666666666667
"359",8217,6.53846153846154,4.53846153846154,5.07692307692308,6.2,5.66666666666667
"360",8219,5.84615384615385,5.69230769230769,3.38461538461538,6.53846153846154,5.30769230769231
"361",8241,4.83333333333333,3.75,5.25,5,4.5
"362",8245,5.5,4.25,5.41666666666667,5.91666666666667,4.41666666666667
"363",8248,2.58333333333333,2.91666666666667,4.25,3.75,3
"364",8255,3.15384615384615,3.46153846153846,5.53846153846154,4.69230769230769,2.76923076923077
"365",8321,4.5,5.83333333333333,4.75,5.58333333333333,3.83333333333333
"366",8344,3.76923076923077,4.69230769230769,5.69230769230769,4.53846153846154,5.07692307692308
"367",8347,5.75,4.25,4.66666666666667,6,5.41666666666667
"368",8350,5.33333333333333,5.33333333333333,3.66666666666667,5.5,5.41666666666667
"369",8355,2.53846153846154,4.15384615384615,5.15384615384615,3.46153846153846,3.76923076923077
"370",8369,4.76923076923077,4.84615384615385,5.38461538461539,4.69230769230769,5.38461538461539
"371",8378,4.91666666666667,5.5,5.16666666666667,5.08333333333333,4.83333333333333
"372",8411,3.53846153846154,5.30769230769231,5.23076923076923,4.46153846153846,4.92307692307692
"373",8419,3.09090909090909,5.16666666666667,5.18181818181818,3.72727272727273,3.58333333333333
"374",8427,6.75,4.66666666666667,4.58333333333333,6.5,5.75
"375",8428,6.84615384615385,4.46153846153846,3.92307692307692,6.30769230769231,5.23076923076923
"376",8429,6.36363636363636,3.16666666666667,3.25,5.91666666666667,4.41666666666667
"377",8434,6,3.76923076923077,3.46153846153846,6,4.15384615384615
"378",8436,5.83333333333333,5,3.91666666666667,5.83333333333333,5.33333333333333
"379",8484,2.42857142857143,4.75,5.66666666666667,3.7,3.88888888888889
"380",8497,2.53846153846154,5.69230769230769,5.46153846153846,5,3.92307692307692
"381",8519,3.33333333333333,4.5,5.25,3.83333333333333,4.41666666666667
"382",8549,6.46153846153846,3.66666666666667,3.76923076923077,6.2,4.08333333333333
"383",8552,6.38461538461539,4.53846153846154,4.15384615384615,6.30769230769231,5.76923076923077
"384",8553,5.42857142857143,4.875,5,5.1,4.44444444444444
"385",8555,6.58333333333333,5.58333333333333,4,6.08333333333333,5.16666666666667
"386",8630,3.25,3.83333333333333,5.83333333333333,3.41666666666667,5.08333333333333
"387",8663,2.66666666666667,5.08333333333333,5.08333333333333,3.5,3.16666666666667
"388",8755,4.41666666666667,4.83333333333333,4.91666666666667,4,3.75
"389",8844,3.57142857142857,4.25,5.5,3.6,4.55555555555556
"390",8901,6.57142857142857,4.375,3.66666666666667,4.6,5.22222222222222
"391",8906,5.84615384615385,4.76923076923077,4,5.69230769230769,4.92307692307692
"392",8915,5.33333333333333,3.75,3.75,4.5,5
"393",8917,6.46153846153846,5.23076923076923,5.46153846153846,6.26666666666667,5.41666666666667
"394",8919,6.16666666666667,4,3.41666666666667,5.66666666666667,4.25
"395",8920,5.61538461538461,3.23076923076923,3.92307692307692,6,3.76923076923077
"396",8965,3.61538461538462,4,4.84615384615385,5.53333333333333,3.63636363636364
"397",9027,3.15384615384615,2.84615384615385,5.84615384615385,5.30769230769231,2.92307692307692
"398",9031,2.58333333333333,4.58333333333333,5.25,3.66666666666667,3.33333333333333
"399",9072,1.76923076923077,3.92307692307692,4.46153846153846,3.53846153846154,2.38461538461538
"400",9141,6.84615384615385,4.61538461538461,3.46153846153846,6.23076923076923,5.76923076923077
"401",9153,5.69230769230769,3.46153846153846,5.53846153846154,5.76923076923077,3.69230769230769
"402",9221,5.66666666666667,4.08333333333333,4,5.58333333333333,4.83333333333333
"403",9307,3.28571428571429,5.5,5,4.7,5
"404",9317,3.33333333333333,5.25,5.75,3.91666666666667,4.16666666666667
"405",9432,2.07692307692308,2,5.30769230769231,2.64285714285714,2.33333333333333
"406",9436,2.85714285714286,3.25,4.83333333333333,3.9,3.44444444444444
"407",9511,4.83333333333333,4.75,5.41666666666667,4.75,5.75
"408",9524,4.83333333333333,3.75,5.16666666666667,4.75,3.75
"409",9527,4.46153846153846,3.92307692307692,5.61538461538461,4.92307692307692,4.84615384615385
"410",9529,3.76923076923077,4.23076923076923,5.33333333333333,4.46153846153846,3.76923076923077
"411",9537,4.08333333333333,3.75,4.58333333333333,4.33333333333333,3.83333333333333
"412",9550,1.91666666666667,4.5,4.41666666666667,2.91666666666667,2.5
"413",9559,2.33333333333333,4.83333333333333,5.25,2.58333333333333,3.5
"414",9666,5.23076923076923,3.38461538461538,6,4.71428571428571,5.5
"415",9667,6.25,4.33333333333333,4.91666666666667,6,5.66666666666667
"416",9672,5.14285714285714,4.75,4.33333333333333,4.8,5.11111111111111
"417",9694,5.41666666666667,4.91666666666667,5.08333333333333,5.33333333333333,5.91666666666667
"418",9696,4.91666666666667,3.41666666666667,5.25,4.41666666666667,4.5
"419",9699,4,4.16666666666667,4.58333333333333,4.33333333333333,4.66666666666667
"420",9700,5.38461538461539,4.92307692307692,5.23076923076923,5.41666666666667,5.46153846153846
"421",9780,4.25,3.75,4.33333333333333,5.41666666666667,4
"422",9833,2.5,5.08333333333333,5.66666666666667,3.91666666666667,3.33333333333333
"423",9837,2.92307692307692,4.15384615384615,5.15384615384615,3.58333333333333,3.46153846153846
"424",9838,3.66666666666667,5.75,5.25,5,4.66666666666667
"425",9848,3.71428571428571,4.25,4.83333333333333,4.4,4.33333333333333
"426",9855,4.69230769230769,3.53846153846154,6.15384615384615,4.93333333333333,4.5
"427",9914,3.66666666666667,6.08333333333333,6,5.25,5.08333333333333
"428",9915,2.75,5.66666666666667,5.66666666666667,4.66666666666667,4.41666666666667
"429",9916,2,5.38461538461539,4.61538461538461,5.07692307692308,3.46153846153846
"430",9976,6,5,4.33333333333333,4.6,5.44444444444444
"431",9977,6.69230769230769,4.53846153846154,4.30769230769231,5.6,5.5
"432",9978,6.61538461538461,5.46153846153846,3.5,6.07692307692308,5.92307692307692
"433",9979,6.41666666666667,4.75,3.5,5.91666666666667,5.08333333333333
"434",10055,2.75,4.58333333333333,5.25,4.16666666666667,3.25
"435",10086,2.42857142857143,4.25,5.16666666666667,4.6,3.55555555555556
"436",10088,1.69230769230769,4.30769230769231,4.92307692307692,5.06666666666667,2.08333333333333
"437",10143,3.42857142857143,5.75,5.16666666666667,4.7,5.11111111111111
"438",10152,5.38461538461539,4.07692307692308,4.84615384615385,5.76923076923077,5.46153846153846
"439",10212,2.76923076923077,4.53846153846154,6.23076923076923,4.07692307692308,4.07692307692308
"440",10282,3.38461538461538,5.76923076923077,5.92307692307692,5.46153846153846,4.69230769230769
"441",10285,2.76923076923077,4.38461538461539,5.84615384615385,3.76923076923077,4
"442",10292,3.83333333333333,5.66666666666667,6.41666666666667,4.41666666666667,5.25
"443",10302,2.30769230769231,4.84615384615385,3.92307692307692,4.14285714285714,3.33333333333333
"444",10303,3.76923076923077,4.61538461538461,4.46153846153846,4.46153846153846,3.61538461538462
"445",10308,3.66666666666667,5.08333333333333,4.41666666666667,4.25,4
"446",10311,4.41666666666667,4.75,5.41666666666667,4.91666666666667,4.25
"447",10313,3.08333333333333,5.33333333333333,4.5,4.58333333333333,3.66666666666667
"448",10319,3.30769230769231,6,5.69230769230769,5.69230769230769,3.92307692307692
"449",10405,4.25,4.69230769230769,4,4.53333333333333,3.08333333333333
"450",10415,4,4.30769230769231,4.92307692307692,5,3.38461538461538
"451",10420,3.58333333333333,5.16666666666667,5.58333333333333,3.25,3.33333333333333
"452",10425,3.91666666666667,5,4.16666666666667,4.25,3.16666666666667
"453",10428,3.25,3.83333333333333,4.66666666666667,4.08333333333333,3.08333333333333
"454",10429,2.84615384615385,4,5,4.23076923076923,2.46153846153846
"455",10491,5.58333333333333,4.5,5.08333333333333,5.18181818181818,5.41666666666667
"456",10492,6.38461538461539,4.16666666666667,3.69230769230769,6.38461538461539,5.15384615384615
"457",10497,5.83333333333333,5.08333333333333,4.08333333333333,6.08333333333333,4.5
"458",10503,3.69230769230769,4.15384615384615,4.53846153846154,3.92307692307692,3.69230769230769
"459",10511,3.83333333333333,3.91666666666667,4.91666666666667,5.33333333333333,3.83333333333333
"460",10515,4.16666666666667,3.66666666666667,4.33333333333333,4.66666666666667,4.5
"461",10590,2.83333333333333,3.58333333333333,5.66666666666667,3.33333333333333,3.75
"462",10668,4.14285714285714,4.75,5,4.3,4.11111111111111
"463",10675,2.46153846153846,3.41666666666667,6.15384615384615,3.66666666666667,2.58333333333333
"464",10676,2.15384615384615,2.84615384615385,6.15384615384615,3.6,3.25
"465",10677,2.41666666666667,4.25,5.91666666666667,4.08333333333333,3.16666666666667
"466",10678,2.38461538461538,3.84615384615385,5.23076923076923,4.23076923076923,2.15384615384615
"467",10689,2.23076923076923,5.53846153846154,4.92307692307692,4.2,4.83333333333333
"468",10749,4.91666666666667,5.46153846153846,5.84615384615385,4.93333333333333,6.08333333333333
"469",10757,4,4,5.16666666666667,4.3,4.44444444444444
"470",10823,5.58333333333333,4.5,4,5.41666666666667,4.58333333333333
"471",10824,5.30769230769231,4.30769230769231,4.75,6,4.30769230769231
"472",10838,6.18181818181818,4.41666666666667,4.25,4.91666666666667,4.91666666666667
"473",10881,3.85714285714286,4.125,4.33333333333333,4.5,3.88888888888889
"474",10883,4.61538461538461,3.38461538461538,5.69230769230769,4.8,4.25
"475",10888,4.15384615384615,3.91666666666667,5,4.61538461538461,3.83333333333333
"476",10889,4.5,4.33333333333333,5.16666666666667,5.08333333333333,2.91666666666667
"477",10895,4.83333333333333,5.08333333333333,5.83333333333333,5.81818181818182,5.5
"478",10900,4.41666666666667,4,3.75,4.83333333333333,4.33333333333333
"479",10905,6.08333333333333,3.91666666666667,3.75,5.75,4.83333333333333
"480",10910,6.63636363636364,5.91666666666667,5.25,5.90909090909091,6
"481",10919,6.5,4.91666666666667,4.25,5.33333333333333,5
"482",10949,2.83333333333333,3.58333333333333,4,4.08333333333333,2.75
"483",11008,3.61538461538462,5.69230769230769,5.76923076923077,5.84615384615385,4.38461538461539
"484",11132,3.92307692307692,4.92307692307692,5.76923076923077,4.84615384615385,3.30769230769231
"485",11220,5.83333333333333,3.83333333333333,3.5,5,4.66666666666667
"486",11253,3.92307692307692,4.38461538461539,5.84615384615385,4.15384615384615,3.84615384615385
"487",11256,2.69230769230769,5.23076923076923,4.61538461538461,4.46153846153846,3.15384615384615
"488",11275,2.76923076923077,3.07692307692308,4.53846153846154,3.38461538461538,2.15384615384615
"489",11278,2.07692307692308,3.92307692307692,5.92307692307692,3.41666666666667,3
"490",11338,3.71428571428571,4.5,4.33333333333333,5.2,5.66666666666667
"491",11339,4.61538461538461,4,5.23076923076923,4.93333333333333,4.25
"492",11436,2.75,4.45454545454545,4.5,2.91666666666667,2.41666666666667
"493",11576,3,3.76923076923077,3.30769230769231,4.26666666666667,3
"494",11605,5.23076923076923,5.61538461538461,4.15384615384615,4.53846153846154,5.92307692307692
"495",11622,5.33333333333333,5,4.75,5.58333333333333,5.5
"496",11637,6.25,5.25,5.5,6.25,5.75
"497",11638,6.75,4.75,3.75,5.91666666666667,4.08333333333333
"498",11684,1.91666666666667,4.61538461538461,2.84615384615385,3.06666666666667,2.91666666666667
"499",11722,5.16666666666667,4.08333333333333,4.91666666666667,4.58333333333333,5.08333333333333
"500",11728,4.83333333333333,3.91666666666667,5,5,4.58333333333333
"501",11733,3.69230769230769,2.76923076923077,5.46153846153846,3.53846153846154,2.92307692307692
"502",11736,3.28571428571429,3.375,4.33333333333333,3.9,4.66666666666667
"503",11738,5.66666666666667,3.76923076923077,4.92307692307692,4.53333333333333,5.16666666666667
"504",11810,3.08333333333333,4.75,5,4.16666666666667,4.25
"505",11820,3.23076923076923,5.07692307692308,6.41666666666667,5.58333333333333,4.53846153846154
"506",11836,3.33333333333333,4.25,5.75,3.75,4.18181818181818
"507",11853,3.5,5.5,5.91666666666667,5,4.58333333333333
"508",11857,2,3.58333333333333,5.5,4.16666666666667,3.08333333333333
"509",11859,3.57142857142857,5.25,4.83333333333333,5,4.77777777777778
"510",11986,3.38461538461538,4.61538461538461,4.92307692307692,3.92307692307692,4.15384615384615
"511",12051,2.85714285714286,4,4.33333333333333,3.2,3.55555555555556
"512",12062,5.42857142857143,3.625,3.33333333333333,5.1,3.77777777777778
"513",12066,3.46153846153846,2.84615384615385,4.76923076923077,5.8,2.58333333333333
"514",12073,4.15384615384615,3.76923076923077,4.69230769230769,5.61538461538461,3.38461538461538
"515",12074,4.83333333333333,3.33333333333333,3.5,5.66666666666667,4
"516",12079,4.33333333333333,5,5.25,5.5,3.91666666666667
"517",12253,6.08333333333333,4.33333333333333,3.72727272727273,4.83333333333333,4.75
"518",12282,2.85714285714286,4.75,4.5,3.7,5.11111111111111
"519",12283,2.30769230769231,4.61538461538461,6.07692307692308,3.8,5.41666666666667
"520",12324,2.25,4.75,5,2.33333333333333,3
"521",12339,3.08333333333333,4.75,5.25,4.16666666666667,4.08333333333333
"522",12347,6.5,5.25,3.66666666666667,6.16666666666667,5.75
"523",12349,6.14285714285714,4.375,3.5,5.4,4.66666666666667
"524",12353,5.92307692307692,4,5.61538461538461,5.86666666666667,4.83333333333333
"525",12555,5.61538461538461,5,4.76923076923077,6,6.08333333333333
"526",12556,4,4.125,6,5,4.33333333333333
"527",12569,5.30769230769231,6,6.07692307692308,4.61538461538461,6.15384615384615
"528",12577,5.5,5.09090909090909,5.08333333333333,5.91666666666667,5.5
"529",12578,5.30769230769231,4.84615384615385,4.46153846153846,6.15384615384615,4.38461538461539
"530",12647,2.57142857142857,5.5,5.33333333333333,3.7,4.33333333333333
"531",12759,6.25,5.66666666666667,5.5,6.08333333333333,5.66666666666667
"532",12789,3.84615384615385,6,5.84615384615385,5.23076923076923,5.30769230769231
"533",12795,4.83333333333333,4.75,5.25,5.16666666666667,4.58333333333333
"534",12797,5.5,4.54545454545455,4.66666666666667,5.66666666666667,5.41666666666667
"535",12799,3,4.81818181818182,5.91666666666667,4,3.58333333333333
"536",12808,3.14285714285714,4.625,5.33333333333333,4.2,3.77777777777778
"537",12888,2.84615384615385,3.07692307692308,6.15384615384615,3.92307692307692,2.92307692307692
"538",12892,3.07692307692308,3,6.23076923076923,3.53333333333333,3.83333333333333
"539",12925,4.53846153846154,3.69230769230769,5.92307692307692,5.33333333333333,5.08333333333333
"540",12928,4.76923076923077,4.15384615384615,4.30769230769231,4.61538461538461,4.23076923076923
"541",12930,4.16666666666667,4.41666666666667,5.41666666666667,4.08333333333333,3.5
"542",12931,4.25,4.58333333333333,4.66666666666667,4.83333333333333,4.16666666666667
"543",12937,4.63636363636364,3.84615384615385,5,5.07692307692308,4.23076923076923
"544",12943,4.33333333333333,4.91666666666667,5.16666666666667,4.33333333333333,4.5
"545",12952,2.30769230769231,4.61538461538461,4.61538461538461,3.93333333333333,3.66666666666667
"546",12955,2.07692307692308,3.61538461538462,4.61538461538461,3.4,2.83333333333333
"547",12959,3.63636363636364,5.16666666666667,5.25,5,3.83333333333333
"548",12976,5.75,6.08333333333333,5.41666666666667,4.91666666666667,5.41666666666667
"549",12978,3.27272727272727,4.75,5.16666666666667,4,3.66666666666667
"550",12997,2.83333333333333,4.125,5.16666666666667,4.1,3.66666666666667
"551",13051,5.41666666666667,3.25,5.33333333333333,4.91666666666667,4.08333333333333
"552",13053,6.25,4.75,4.58333333333333,6.16666666666667,5.66666666666667
"553",13085,3.57142857142857,3.625,4.16666666666667,4.4,4
"554",13096,3.75,3.16666666666667,3.33333333333333,4.33333333333333,3.16666666666667
"555",13123,6.38461538461539,6,3.38461538461538,6.30769230769231,6.15384615384615
"556",13130,6.23076923076923,2.30769230769231,4.15384615384615,6.53333333333333,4.33333333333333
"557",13139,5.71428571428571,4.25,3,5.3,5.11111111111111
"558",13154,4.53846153846154,3.69230769230769,5,4.69230769230769,3.84615384615385
"559",13170,2.15384615384615,2.66666666666667,4.76923076923077,2.26666666666667,2.41666666666667
"560",13381,3.08333333333333,3.91666666666667,4,3.41666666666667,3.91666666666667
"561",13562,5.08333333333333,5.75,4.25,4.91666666666667,4
"562",13563,4.41666666666667,4.30769230769231,3.66666666666667,5.8,3.75
"563",13581,5.5,5.36363636363636,4.83333333333333,6.25,5.08333333333333
"564",13582,5.07692307692308,4.53846153846154,6.30769230769231,5.84615384615385,4.07692307692308
"565",13598,5.14285714285714,4,3.66666666666667,4.8,5
"566",13626,5.25,4.16666666666667,5.16666666666667,4.66666666666667,3.75
"567",13629,3.61538461538462,3.69230769230769,5.69230769230769,3.76923076923077,2.84615384615385
"568",13633,2.76923076923077,3,4.53846153846154,2.4,2.41666666666667
"569",13638,3.28571428571429,4.625,5.83333333333333,4.3,4
"570",13713,3.25,3.66666666666667,4.33333333333333,4.33333333333333,2.91666666666667
"571",13728,5.08333333333333,4.08333333333333,4,4.33333333333333,4.75
"572",13738,4.07692307692308,5.46153846153846,5.53846153846154,4.69230769230769,4.53846153846154
"573",13744,2.92307692307692,5,5.92307692307692,5.69230769230769,3.38461538461538
"574",13790,3.07692307692308,4,4.23076923076923,5.30769230769231,2.61538461538462
"575",13793,2.83333333333333,3.66666666666667,4.08333333333333,3.58333333333333,2.91666666666667
"576",13915,6.25,4.08333333333333,3.66666666666667,6,4.58333333333333
"577",13943,3.91666666666667,3.58333333333333,4.91666666666667,4.66666666666667,3.58333333333333
"578",13998,3.30769230769231,4.84615384615385,4.61538461538461,4.07692307692308,3.92307692307692
"579",14000,4.83333333333333,4.58333333333333,5.16666666666667,5.08333333333333,4.58333333333333
"580",14013,5.61538461538461,3.92307692307692,4.23076923076923,6.30769230769231,5.15384615384615
"581",14020,5.75,3.91666666666667,4.5,5.75,4.91666666666667
"582",14022,3.14285714285714,3.625,5.5,4.5,3.44444444444444
"583",14023,4.25,4.08333333333333,5,6.08333333333333,3.58333333333333
"584",14024,4.53846153846154,4.69230769230769,5.69230769230769,5.93333333333333,4.16666666666667
"585",14027,4,3.84615384615385,6.53846153846154,5.76923076923077,3.69230769230769
"586",14036,4.66666666666667,4.66666666666667,5.25,5.91666666666667,5.08333333333333
"587",14042,5.16666666666667,4,4.08333333333333,5.58333333333333,4.75
"588",14052,2.69230769230769,4.46153846153846,6,3.84615384615385,5
"589",14164,6.92307692307692,5,3.23076923076923,6.4,6.25
"590",14174,6.53846153846154,5.07692307692308,3.23076923076923,5.84615384615385,5.61538461538461
"591",14302,3.07692307692308,4.23076923076923,4.84615384615385,4.46666666666667,4.41666666666667
"592",14319,2.71428571428571,5.125,5.33333333333333,4.3,4.44444444444444
"593",14339,4.85714285714286,4.75,4,4.3,5.33333333333333
